tract_geoid,tract_name,county_geoid,county_name,county_full_name,acs_unemp_total,acs_pov_total,school_total,broadband_total,health_ins_total,white_alone_total,acs_unemp_rate,acs_pov_rate,broadband_rate,health_ins_pct,white_alone_pct,school_age,depend_ratio,acs_unemp_score,acs_pov_score,acs_school_score,acs_broadband_score,acs_health_score,depend_score,white_alone_score
37183053423,"Census Tract 534.23, Wake County, North Carolina",37183,Wake,Wake County,65,95,314,793,138,1785,0.04,0.05,0.84,0.07,0.85,0.16,0.31,0.048944174049608914,-1.0131399132440784,-0.3377070764137164,-1.12885719856281,-0.690860210272022,-0.7613615016438937,-0.6847503363428128
37063000302,"Census Tract 3.02, Durham County, North Carolina",37063,Durham,Durham County,87,439,640,1235,402,2964,0.03,0.12,0.8,0.11,0.83,0.19,0.33,-0.36110339098432803,-0.3797213436235029,0.19557855864247572,-0.9030034431307288,-0.03075000827089525,-0.5913870817793343,-0.6028972668657548
37067003904,"Census Tract 39.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,152,288,638,2304,378,4283,0.03,0.05,0.77,0.06,0.7,0.11,0.29,-0.36110339098432803,-1.0131399132440784,-1.2265164681740368,-0.7336131265566673,-0.8558877607723039,-0.9313359215084531,-0.07085231526487905
37079950102,"Census Tract 9501.02, Greene County, North Carolina",37079,Greene,Greene County,91,896,798,576,496,2789,0.02,0.28,0.46,0.15,0.52,0.15,0.24,-0.7711509560182648,1.068092529794956,-0.5154689547657806,1.0167534780419658,0.6293601937302316,-1.3562719711698512,0.6658253100286411
37081012504,"Census Tract 125.04, Guilford County, North Carolina",37081,Guilford,Guilford County,130,987,604,847,674,1700,0.05,0.27,0.59,0.19,0.47,0.18,0.47,0.45899173908354585,0.9776041627063022,0.017816680290411512,0.2827287728877005,1.2894703957313585,0.59843385727258,0.8704579837212858
37105030501,"Census Tract 305.01, Lee County, North Carolina",37105,Lee,Lee County,239,513,588,1553,337,3575,0.07,0.12,0.87,0.08,0.81,0.14,0.4,1.2790868691514197,-0.3797213436235029,-0.6932308331178443,-1.2982475151368715,-0.5258326597717404,0.0035233877466231164,-0.5210441973886974
37119001603,"Census Tract 16.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,65,976,627,933,1047,2666,0.02,0.23,0.53,0.25,0.6,0.14,0.34,-0.7711509560182648,0.6156506943516875,-0.6932308331178443,0.6215094060358227,2.2796356987330486,-0.5063998718470546,0.33841303212040996
37119001918,"Census Tract 19.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,181,568,593,1167,894,1334,0.05,0.14,0.67,0.22,0.32,0.15,0.32,0.45899173908354585,-0.1987446094461954,-0.5154689547657806,-0.1689787379764633,1.7845530472322035,-0.676374291711614,1.4843560047992193
37119005305,"Census Tract 53.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,200,1498,978,880,882,709,0.05,0.31,0.49,0.18,0.15,0.21,0.52,0.45899173908354585,1.3395576310609167,0.5511023153466037,0.8473631614679046,1.1244428452310766,1.0233699069339786,2.1801070953542108
37119005826,"Census Tract 58.26, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,99,379,539,874,281,2089,0.04,0.13,0.8,0.09,0.7,0.19,0.37,0.048944174049608914,-0.28923297653484914,0.19557855864247572,-0.9030034431307288,-0.36080510927145876,-0.251438242050216,-0.07085231526487905
37129010502,"Census Tract 105.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,308,2472,949,2892,950,6455,0.04,0.29,0.69,0.11,0.75,0.11,0.22,0.048944174049608914,1.158580896883609,-1.2265164681740368,-0.2819056156925036,-0.03075000827089525,-1.5262463910344102,-0.27548498895752377
37129011904,"Census Tract 119.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,149,416,275,1029,206,2691,0.06,0.15,0.86,0.07,0.95,0.1,0.21,0.8690393041174824,-0.10825624235754192,-1.4042783465261006,-1.241784076278851,-0.690860210272022,-1.6112336009666899,-1.0940156837281019
37021001500,"Census Tract 15, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,58,560,464,767,486,2190,0.03,0.22,0.71,0.19,0.85,0.19,0.36,-0.36110339098432803,0.5251623272630338,0.19557855864247572,-0.39483249340854454,1.2894703957313585,-0.3364254519824957,-0.6847503363428128
37025040703,"Census Tract 407.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,136,748,632,409,509,1111,0.07,0.29,0.45,0.2,0.42,0.26,0.62,1.2790868691514197,1.158580896883609,1.4399117071069243,1.073216916899986,1.4544979462316403,1.8732420062567745,1.0750906574139303
37025042502,"Census Tract 425.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,108,309,301,728,373,1751,0.06,0.13,0.72,0.15,0.72,0.13,0.35,0.8690393041174824,-0.28923297653484914,-0.8709927114699085,-0.451295932266565,0.6293601937302316,-0.4214126619147754,-0.15270538474193693
37043950100,"Census Tract 9501, Clay County, North Carolina",37043,Clay,Clay County,54,720,632,1535,644,4869,0.01,0.15,0.65,0.13,0.98,0.13,0.35,-1.1811985210522016,-0.10825624235754192,-0.8709927114699085,-0.05605186026042234,0.29930509272966827,-0.4214126619147754,-1.2167952879436885
37045951502,"Census Tract 9515.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,43,166,184,103,149,1055,0.04,0.14,0.23,0.12,0.85,0.15,0.35,0.048944174049608914,-0.1987446094461954,-0.5154689547657806,2.315412571776436,0.1342775422293864,-0.4214126619147754,-0.6847503363428128
37051003304,"Census Tract 33.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,242,857,873,2299,639,2708,0.04,0.12,0.74,0.1,0.39,0.13,0.3,0.048944174049608914,-0.3797213436235029,-0.8709927114699085,-0.564222809982606,-0.1957775587711769,-0.8463487115761734,1.197870261629517
37063001100,"Census Tract 11, Durham County, North Carolina",37063,Durham,Durham County,97,1397,577,470,781,914,0.04,0.44,0.36,0.25,0.29,0.19,0.44,0.048944174049608914,2.5159064032134144,0.19557855864247572,1.5813878666221701,2.2796356987330486,0.34347222747574147,1.6071356090148061
37195000502,"Census Tract 5.02, Wilson County, North Carolina",37195,Wilson,Wilson County,216,231,912,1764,479,2585,0.05,0.05,0.83,0.1,0.51,0.18,0.35,0.45899173908354585,-1.0131399132440784,0.017816680290411512,-1.0723937597047897,-0.1957775587711769,-0.4214126619147754,0.70675184476717
37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,43,269,536,1006,199,2389,0.02,0.1,0.75,0.07,0.87,0.2,0.57,-0.7711509560182648,-0.5606980778008102,0.37334043699453995,-0.6206862488406264,-0.690860210272022,1.4483059565953762,-0.7666034058198706
37063001304,"Census Tract 13.04, Durham County, North Carolina",37063,Durham,Durham County,145,1280,804,535,754,485,0.06,0.4,0.46,0.23,0.15,0.26,0.62,0.8690393041174824,2.1539529348588,1.4399117071069243,1.0167534780419658,1.9495805977324856,1.8732420062567745,2.1801070953542108
37067000400,"Census Tract 4, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,184,866,791,459,881,330,0.07,0.25,0.38,0.26,0.1,0.23,0.53,1.2790868691514197,0.7966274285289947,0.9066260720507321,1.468460988906129,2.4446632492333307,1.1083571168662583,2.3847397690468553
37067003806,"Census Tract 38.06, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,145,359,572,912,208,2251,0.06,0.11,0.79,0.07,0.71,0.19,0.45,0.8690393041174824,-0.4702097107121565,0.19557855864247572,-0.8465400042727084,-0.690860210272022,0.4284594374080211,-0.111778850003408
37071031401,"Census Tract 314.01, Gaston County, North Carolina",37071,Gaston,Gaston County,46,391,539,463,202,1575,0.02,0.15,0.46,0.08,0.58,0.21,0.51,-0.7711509560182648,-0.10825624235754192,0.5511023153466037,1.0167534780419658,-0.5258326597717404,0.9383826970016989,0.42026610159746786
37133001500,"Census Tract 15, Onslow County, North Carolina",37133,Onslow,Onslow County,253,1051,435,717,406,1618,0.13,0.39,0.68,0.17,0.59,0.17,0.48,3.7393722593550405,2.063464567770146,-0.1599451980616522,-0.22544217683448375,0.9594152947307952,0.6834210672048597,0.3793395668589389
37135011902,"Census Tract 119.02, Orange County, North Carolina",37135,Orange,Orange County,90,356,716,1463,239,3101,0.03,0.09,0.89,0.06,0.82,0.19,0.48,-0.36110339098432803,-0.6511864448894639,0.19557855864247572,-1.4111743928529124,-0.8558877607723039,0.6834210672048597,-0.5619707321272259
37151031503,"Census Tract 315.03, Randolph County, North Carolina",37151,Randolph,Randolph County,86,393,370,856,507,2628,0.03,0.13,0.58,0.17,0.84,0.12,0.32,-0.36110339098432803,-0.28923297653484914,-1.0487545898219728,0.33919221174572095,0.9594152947307952,-0.676374291711614,-0.6438238016042839
37153970200,"Census Tract 9702, Richmond County, North Carolina",37153,Richmond,Richmond County,143,582,882,909,665,3463,0.04,0.12,0.44,0.14,0.72,0.19,0.42,0.048944174049608914,-0.3797213436235029,0.19557855864247572,1.1296803557580066,0.4643326432299501,0.17349780761118205,-0.15270538474193693
37159050400,"Census Tract 504, Rowan County, North Carolina",37159,Rowan,Rowan County,297,743,562,359,415,483,0.12,0.36,0.46,0.14,0.16,0.2,0.36,3.329324694321103,1.791999466504185,0.37334043699453995,1.0167534780419658,0.4643326432299501,-0.3364254519824957,2.139180560615682
37165010600,"Census Tract 106, Scotland County, North Carolina",37165,Scotland,Scotland County,328,1646,1034,953,700,2655,0.06,0.25,0.35,0.11,0.41,0.17,0.37,0.8690393041174824,0.7966274285289947,-0.1599451980616522,1.6378513054801906,-0.03075000827089525,-0.251438242050216,1.1160171921524593
37175960500,"Census Tract 9605, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,153,722,877,1371,1055,4583,0.04,0.15,0.69,0.22,0.94,0.18,0.42,0.048944174049608914,-0.10825624235754192,0.017816680290411512,-0.2819056156925036,1.7845530472322035,0.17349780761118205,-1.0530891489895728
37179020314,"Census Tract 203.14, Union County, North Carolina",37179,Union,Union County,114,364,1111,1565,274,3813,0.03,0.07,0.84,0.06,0.78,0.24,0.49,-0.36110339098432803,-0.8321631790667711,1.0843879504027958,-1.12885719856281,-0.8558877607723039,0.7684082771371394,-0.39826459317311064
37183050600,"Census Tract 506, Wake County, North Carolina",37183,Wake,Wake County,182,1156,371,666,377,1272,0.06,0.43,0.63,0.1,0.35,0.11,0.28,0.8690393041174824,2.4254180361247606,-1.2265164681740368,0.056875017455618605,-0.1957775587711769,-1.0163231314407324,1.3615764005836326
37183053525,"Census Tract 535.25, Wake County, North Carolina",37183,Wake,Wake County,58,104,563,1049,175,2304,0.02,0.03,0.92,0.06,0.77,0.19,0.35,-0.7711509560182648,-1.1941166474213858,0.19557855864247572,-1.580564709426974,-0.8558877607723039,-0.4214126619147754,-0.35733805843458166
37183054006,"Census Tract 540.06, Wake County, North Carolina",37183,Wake,Wake County,107,578,671,1026,563,2193,0.04,0.18,0.78,0.17,0.65,0.21,0.39,0.048944174049608914,0.16320885890841905,0.5511023153466037,-0.7900765654146878,0.9594152947307952,-0.08146382218565658,0.13378035842776523
37019990100,"Census Tract 9901, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5912460860861384,-1.4655817486873468,-3.181897130046741,3.614071665510905,-1.846053063773994,-3.395965009544562,2.794005116432144
37023021302,"Census Tract 213.02, Burke County, North Carolina",37023,Burke,Burke County,260,965,351,774,779,3527,0.08,0.27,0.53,0.21,0.97,0.1,0.23,1.6891344341853562,0.9776041627063022,-1.4042783465261006,0.6215094060358227,1.6195254967319217,-1.4412591811021305,-1.1758687532051597
37063002016,"Census Tract 20.16, Durham County, North Carolina",37063,Durham,Durham County,91,1390,884,1815,1646,2923,0.02,0.25,0.73,0.3,0.54,0.17,0.29,-0.7711509560182648,0.7966274285289947,-0.1599451980616522,-0.5077593711245855,3.104773451234457,-0.9313359215084531,0.5839722405515831
37081011601,"Census Tract 116.01, Guilford County, North Carolina",37081,Guilford,Guilford County,85,463,395,410,546,1292,0.04,0.19,0.45,0.22,0.51,0.16,0.38,0.048944174049608914,0.2536972259970728,-0.3377070764137164,1.073216916899986,1.7845530472322035,-0.16645103211793627,0.70675184476717
37119000600,"Census Tract 6, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,53,509,391,1181,147,1455,0.02,0.18,0.76,0.05,0.5,0.14,0.21,-0.7711509560182648,0.16320885890841905,-0.6932308331178443,-0.6771496876986469,-1.0209153112725855,-1.6112336009666899,0.7476783795056989
37129990100,"Census Tract 9901, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5912460860861384,-1.4655817486873468,-3.181897130046741,3.614071665510905,-1.846053063773994,-3.395965009544562,2.794005116432144
37183053417,"Census Tract 534.17, Wake County, North Carolina",37183,Wake,Wake County,83,263,766,1298,142,2843,0.03,0.07,0.8,0.04,0.73,0.2,0.39,-0.36110339098432803,-0.8321631790667711,0.37334043699453995,-0.9030034431307288,-1.1859428617728671,-0.08146382218565658,-0.19363191948046587
37081016010,"Census Tract 160.10, Guilford County, North Carolina",37081,Guilford,Guilford County,139,156,132,987,261,1921,0.06,0.06,0.71,0.1,0.75,0.05,0.22,0.8690393041174824,-0.9226515461554248,-2.293087738286421,-0.39483249340854454,-0.1957775587711769,-1.5262463910344102,-0.27548498895752377
37015960400,"Census Tract 9604, Bertie County, North Carolina",37015,Bertie,Bertie County,322,1329,1029,1210,535,2320,0.05,0.24,0.47,0.1,0.34,0.15,0.29,0.45899173908354585,0.706139061440341,-0.5154689547657806,0.9602900391839455,-0.1957775587711769,-0.9313359215084531,1.4025029353221614
37021000400,"Census Tract 4, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,114,459,179,1027,321,3356,0.03,0.17,0.72,0.09,0.88,0.05,0.08,-0.36110339098432803,0.07272049181976556,-2.293087738286421,-0.451295932266565,-0.36080510927145876,-2.7160673300863247,-0.8075299405583997
37135012100,"Census Tract 121, Orange County, North Carolina",37135,Orange,Orange County,200,1181,1645,2738,381,5515,0.03,0.15,0.85,0.05,0.69,0.21,0.42,-0.36110339098432803,-0.10825624235754192,0.5511023153466037,-1.1853206374208305,-1.0209153112725855,0.17349780761118205,-0.029925780526350098
37141990100,"Census Tract 9901, Pender County, North Carolina",37141,Pender,Pender County,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5912460860861384,-1.4655817486873468,-3.181897130046741,3.614071665510905,-1.846053063773994,-3.395965009544562,2.794005116432144
37183051400,"Census Tract 514, Wake County, North Carolina",37183,Wake,Wake County,183,1032,743,1654,218,4284,0.04,0.2,0.79,0.04,0.84,0.15,0.24,0.048944174049608914,0.34418559308572655,-0.5154689547657806,-0.8465400042727084,-1.1859428617728671,-1.3562719711698512,-0.6438238016042839
37183052504,"Census Tract 525.04, Wake County, North Carolina",37183,Wake,Wake County,80,749,835,2540,574,4799,0.01,0.12,0.86,0.09,0.74,0.13,0.29,-1.1811985210522016,-0.3797213436235029,-0.8709927114699085,-1.241784076278851,-0.36080510927145876,-0.9313359215084531,-0.23455845421899482
37183053512,"Census Tract 535.12, Wake County, North Carolina",37183,Wake,Wake County,92,303,1156,2621,407,4944,0.02,0.05,0.92,0.06,0.74,0.18,0.39,-0.7711509560182648,-1.0131399132440784,0.017816680290411512,-1.580564709426974,-0.8558877607723039,-0.08146382218565658,-0.23455845421899482
37031970603,"Census Tract 9706.03, Carteret County, North Carolina",37031,Carteret,Carteret County,63,219,177,379,289,1446,0.05,0.14,0.6,0.19,0.96,0.12,0.27,0.45899173908354585,-0.1987446094461954,-1.0487545898219728,0.22626533402968002,1.2894703957313585,-1.101310341373012,-1.1349422184666307
37159050202,"Census Tract 502.02, Rowan County, North Carolina",37159,Rowan,Rowan County,226,1470,1047,1316,432,2977,0.06,0.29,0.64,0.09,0.58,0.21,0.54,0.8690393041174824,1.158580896883609,0.5511023153466037,4.1157859759813554e-4,-0.36080510927145876,1.193344326798538,0.42026610159746786
37159051502,"Census Tract 515.02, Rowan County, North Carolina",37159,Rowan,Rowan County,113,893,606,688,315,2924,0.04,0.29,0.57,0.1,0.93,0.2,0.38,0.048944174049608914,1.158580896883609,0.37334043699453995,0.3956556506037414,-0.1957775587711769,-0.16645103211793627,-1.0121626142510443
37089931300,"Census Tract 9313, Henderson County, North Carolina",37089,Henderson,Henderson County,36,525,620,1252,695,3665,0.01,0.13,0.67,0.17,0.9,0.16,0.35,-1.1811985210522016,-0.28923297653484914,-0.3377070764137164,-0.1689787379764633,0.9594152947307952,-0.4214126619147754,-0.8893830100354575
37049961002,"Census Tract 9610.02, Craven County, North Carolina",37049,Craven,Craven County,188,766,676,1133,563,3603,0.05,0.19,0.69,0.14,0.84,0.16,0.43,0.45899173908354585,0.2536972259970728,-0.3377070764137164,-0.2819056156925036,0.4643326432299501,0.25848501754346176,-0.6438238016042839
37057061202,"Census Tract 612.02, Davidson County, North Carolina",37057,Davidson,Davidson County,66,214,501,845,149,2875,0.03,0.07,0.7,0.05,0.98,0.18,0.52,-0.36110339098432803,-0.8321631790667711,0.017816680290411512,-0.3383690545505241,-1.0209153112725855,1.0233699069339786,-1.2167952879436885
37063000401,"Census Tract 4.01, Durham County, North Carolina",37063,Durham,Durham County,73,109,408,1120,182,2649,0.03,0.04,0.89,0.06,0.91,0.15,0.35,-0.36110339098432803,-1.103628280332732,-0.5154689547657806,-1.4111743928529124,-0.8558877607723039,-0.4214126619147754,-0.9303095447739864
37105030200,"Census Tract 302, Lee County, North Carolina",37105,Lee,Lee County,147,1627,937,503,650,2192,0.06,0.45,0.44,0.18,0.61,0.27,0.71,0.8690393041174824,2.6063947703020682,1.6176735854589883,1.1296803557580066,1.1244428452310766,2.6381268956472907,0.297486497381881
37119001200,"Census Tract 12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,153,698,719,1368,793,2832,0.04,0.14,0.64,0.16,0.55,0.15,0.3,0.048944174049608914,-0.1987446094461954,-0.5154689547657806,4.1157859759813554e-4,0.7943877442305134,-0.8463487115761734,0.5430457058130542
37119003015,"Census Tract 30.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,109,142,773,1725,186,4120,0.03,0.03,0.92,0.04,0.86,0.17,0.42,-0.36110339098432803,-1.1941166474213858,-0.1599451980616522,-1.580564709426974,-1.1859428617728671,0.17349780761118205,-0.7256768710813417
37119001100,"Census Tract 11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,7,302,390,1043,242,2348,0,0.11,0.85,0.09,0.87,0.15,0.32,-1.5912460860861384,-0.4702097107121565,-0.5154689547657806,-1.1853206374208305,-0.36080510927145876,-0.676374291711614,-0.7666034058198706
37081014411,"Census Tract 144.11, Guilford County, North Carolina",37081,Guilford,Guilford County,305,1144,1043,1047,408,1638,0.07,0.23,0.55,0.07,0.3,0.2,0.42,1.2790868691514197,0.6156506943516875,0.37334043699453995,0.5085825283197818,-0.690860210272022,0.17349780761118205,1.566209074276277
37083930900,"Census Tract 9309, Halifax County, North Carolina",37083,Halifax,Halifax County,307,1512,677,630,779,764,0.07,0.31,0.31,0.16,0.16,0.14,0.28,1.2790868691514197,1.3395576310609167,-0.6932308331178443,1.863705060912272,0.7943877442305134,-1.0163231314407324,2.139180560615682
37097061003,"Census Tract 610.03, Iredell County, North Carolina",37097,Iredell,Iredell County,275,710,1031,1093,293,2991,0.09,0.16,0.66,0.07,0.69,0.25,0.55,2.099181999219293,-0.017767875268888178,1.26214982875486,-0.11251529911844281,-0.690860210272022,1.2783315367308177,-0.029925780526350098
37081010602,"Census Tract 106.02, Guilford County, North Carolina",37081,Guilford,Guilford County,175,1863,364,1116,258,2868,0.04,0.44,0.66,0.06,0.64,0.08,0.08,0.048944174049608914,2.5159064032134144,-1.759802103230229,-0.11251529911844281,-0.8558877607723039,-2.7160673300863247,0.17470689316629417
37063001002,"Census Tract 10.02, Durham County, North Carolina",37063,Durham,Durham County,180,2460,1158,862,1799,2395,0.04,0.43,0.39,0.31,0.41,0.21,0.53,0.048944174049608914,2.4254180361247606,0.5511023153466037,1.4119975500481088,3.269801001734739,1.1083571168662583,1.1160171921524593
37065020700,"Census Tract 207, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,50,547,312,321,297,669,0.03,0.26,0.4,0.14,0.31,0.15,0.43,-0.36110339098432803,0.8871157956176485,-0.5154689547657806,1.3555341111900883,0.4643326432299501,0.25848501754346176,1.5252825395377483
37067001800,"Census Tract 18, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,214,1297,990,658,889,1323,0.07,0.3,0.45,0.21,0.31,0.25,0.6,1.2790868691514197,1.249069263972263,1.26214982875486,1.073216916899986,1.6195254967319217,1.703267586392215,1.5252825395377483
37179021008,"Census Tract 210.08, Union County, North Carolina",37179,Union,Union County,125,205,3061,2440,186,7493,0.02,0.02,0.91,0.02,0.79,0.33,0.64,-0.7711509560182648,-1.2846050145100396,2.6842448555713725,-1.5241012705689534,-1.5159979627734306,2.043216426121334,-0.43919112791163956
37081016506,"Census Tract 165.06, Guilford County, North Carolina",37081,Guilford,Guilford County,139,257,924,1312,323,3170,0.04,0.05,0.74,0.07,0.65,0.19,0.41,0.048944174049608914,-1.0131399132440784,0.19557855864247572,-0.564222809982606,-0.690860210272022,0.08851059767890235,0.13378035842776523
37119005827,"Census Tract 58.27, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,205,371,483,899,391,1057,0.08,0.13,0.78,0.14,0.37,0.17,0.24,1.6891344341853562,-0.28923297653484914,-0.1599451980616522,-0.7900765654146878,0.4643326432299501,-1.3562719711698512,1.2797233311065748
37119005916,"Census Tract 59.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,87,932,628,486,575,963,0.04,0.35,0.52,0.22,0.36,0.24,0.49,0.048944174049608914,1.7015110994155311,1.0843879504027958,0.6779728448938431,1.7845530472322035,0.7684082771371394,1.3206498658451038
37081012617,"Census Tract 126.17, Guilford County, North Carolina",37081,Guilford,Guilford County,104,793,678,791,707,973,0.04,0.23,0.59,0.2,0.28,0.21,0.47,0.048944174049608914,0.6156506943516875,0.5511023153466037,0.2827287728877005,1.4544979462316403,0.59843385727258,1.648062143753335
37195000200,"Census Tract 2, Wilson County, North Carolina",37195,Wilson,Wilson County,117,664,278,163,171,269,0.12,0.63,0.42,0.16,0.22,0.23,0.43,3.329324694321103,4.2351853778978334,0.9066260720507321,1.2426072334740477,0.7943877442305134,0.25848501754346176,1.8936213521845084
37099950800,"Census Tract 9508, Jackson County, North Carolina",37099,Jackson,Jackson County,47,529,318,497,578,2105,0.02,0.22,0.49,0.24,0.86,0.13,0.35,-0.7711509560182648,0.5251623272630338,-0.8709927114699085,0.8473631614679046,2.114608148232767,-0.4214126619147754,-0.7256768710813417
37101041300,"Census Tract 413, Johnston County, North Carolina",37101,Johnston,Johnston County,410,1716,1203,920,1577,6304,0.08,0.26,0.42,0.24,0.94,0.18,0.37,1.6891344341853562,0.8871157956176485,0.017816680290411512,1.2426072334740477,2.114608148232767,-0.251438242050216,-1.0530891489895728
37155961500,"Census Tract 9615, Robeson County, North Carolina",37155,Robeson,Robeson County,98,917,781,714,1004,2925,0.02,0.18,0.36,0.19,0.57,0.16,0.3,-0.7711509560182648,0.16320885890841905,-0.3377070764137164,1.5813878666221701,1.2894703957313585,-0.8463487115761734,0.4611926363359968
37183053725,"Census Tract 537.25, Wake County, North Carolina",37183,Wake,Wake County,75,166,972,2048,181,4011,0.02,0.03,0.94,0.04,0.81,0.2,0.35,-0.7711509560182648,-1.1941166474213858,0.37334043699453995,-1.693491587143014,-1.1859428617728671,-0.4214126619147754,-0.5210441973886974
37053990100,"Census Tract 9901, Currituck County, North Carolina",37053,Currituck,Currituck County,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5912460860861384,-1.4655817486873468,-3.181897130046741,3.614071665510905,-1.846053063773994,-3.395965009544562,2.794005116432144
37065020600,"Census Tract 206, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,177,674,350,374,402,706,0.08,0.26,0.4,0.16,0.26,0.14,0.41,1.6891344341853562,0.8871157956176485,-0.6932308331178443,1.3555341111900883,0.7943877442305134,0.08851059767890235,1.7299152132303928
37025042503,"Census Tract 425.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,77,252,870,1282,410,2962,0.02,0.06,0.83,0.1,0.7,0.21,0.45,-0.7711509560182648,-0.9226515461554248,0.5511023153466037,-1.0723937597047897,-0.1957775587711769,0.4284594374080211,-0.07085231526487905
37127010200,"Census Tract 102, Nash County, North Carolina",37127,Nash,Nash County,306,1515,633,622,596,881,0.08,0.34,0.34,0.13,0.19,0.15,0.33,1.6891344341853562,1.611022732326878,-0.5154689547657806,1.6943147443382107,0.29930509272966827,-0.5913870817793343,2.016400956400095
37129011200,"Census Tract 112, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,82,933,443,703,342,1261,0.04,0.38,0.68,0.13,0.5,0.18,0.31,0.048944174049608914,1.9729762006814924,0.017816680290411512,-0.22544217683448375,0.29930509272966827,-0.7613615016438937,0.7476783795056989
37173980200,"Census Tract 9802, Swain County, North Carolina",37173,Swain,Swain County,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5912460860861384,-1.4655817486873468,-3.181897130046741,3.614071665510905,-1.846053063773994,-3.395965009544562,2.794005116432144
37001020901,"Census Tract 209.01, Alamance County, North Carolina",37001,Alamance,Alamance County,32,732,781,945,334,2682,0.01,0.2,0.63,0.09,0.72,0.22,0.53,-1.1811985210522016,0.34418559308572655,0.7288641936986678,0.056875017455618605,-0.36080510927145876,1.1083571168662583,-0.15270538474193693
37009970700,"Census Tract 9707, Ashe County, North Carolina",37009,Ashe,Ashe County,47,335,696,1687,444,5171,0.01,0.06,0.71,0.08,0.95,0.13,0.31,-1.1811985210522016,-0.9226515461554248,-0.8709927114699085,-0.39483249340854454,-0.5258326597717404,-0.7613615016438937,-1.0940156837281019
37171931001,"Census Tract 9310.01, Surry County, North Carolina",37171,Surry,Surry County,64,320,435,445,352,2150,0.04,0.14,0.52,0.16,0.96,0.2,0.4,0.048944174049608914,-0.1987446094461954,0.37334043699453995,0.6779728448938431,0.7943877442305134,0.0035233877466231164,-1.1349422184666307
37197050502,"Census Tract 505.02, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,121,660,721,1054,573,3966,0.03,0.15,0.59,0.13,0.89,0.17,0.38,-0.36110339098432803,-0.10825624235754192,-0.1599451980616522,0.2827287728877005,0.29930509272966827,-0.16645103211793627,-0.8484564752969286
37001020902,"Census Tract 209.02, Alamance County, North Carolina",37001,Alamance,Alamance County,81,419,615,1147,460,3053,0.03,0.12,0.79,0.13,0.86,0.18,0.43,-0.36110339098432803,-0.3797213436235029,0.017816680290411512,-0.8465400042727084,0.29930509272966827,0.25848501754346176,-0.7256768710813417
37001021102,"Census Tract 211.02, Alamance County, North Carolina",37001,Alamance,Alamance County,37,869,622,806,475,2204,0.01,0.26,0.56,0.14,0.64,0.19,0.44,-1.1811985210522016,0.8871157956176485,0.19557855864247572,0.45211908946176127,0.4643326432299501,0.34347222747574147,0.17470689316629417
37067003002,"Census Tract 30.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,120,605,977,1042,387,2181,0.03,0.13,0.63,0.08,0.47,0.21,0.53,-0.36110339098432803,-0.28923297653484914,0.5511023153466037,0.056875017455618605,-0.5258326597717404,1.1083571168662583,0.8704579837212858
